,label,prob,cleaned_tweet,tweet_id,racist
2715,hateful,tensor(0.9595),if luke hemmings really thinks they re trash must be fucking dirt bc you boys are beautiful dammit,1001011844,0
2716,hateful,tensor(0.9916),rt schools bitch,1001016840,0
2717,hateful,tensor(0.9590),why is today chicago nigga day on twitter,9.67E+17,0
2718,hateful,tensor(0.9723),need man thats gon hype me up for getting an on an essay or sum shit encourage me to get this degree this shit hard nigga damn college niggas act like this shit so easy bc they share they answers religiously,9.71E+17,0
2719,not-hateful,tensor(0.9773),the worst terrorists are republican teabaggers,1001006211,0
2720,hateful,tensor(0.9923),the streets dirty hoe niggad try to wife it though,1001022082,0
2721,not-hateful,tensor(0.6938),chillin at work with my chinese indonesian japanese and taiwanese homies,5.89544E+17,0
2722,hateful,tensor(0.9950),rt give me head kiss yo bitch you ill nigga,1001019703,0
2723,not-hateful,tensor(0.6976),there is losing ones way and then there is becoming racist nazi authoritarian regime favoring only rich white men think you were underselling it bit or maybe ton,9.48E+17,1
2724,not-hateful,tensor(0.9998),never have seen toddler chug water bottle so fast lol,1001024758,0
2725,hateful,tensor(0.9870),puig had zero lines and yet he still going to fuck your bitch after that appearance,1001014264,0
2726,not-hateful,tensor(0.9996),couldn agree more refreshing to see woman who feels the same,7048,0
2727,hateful,tensor(0.9891),it be below zero and hoes still go out like its degrees plus tax,1001012190,0
2728,not-hateful,tensor(0.9977),duty manager front mandarin oriental hotel las vegas lasvegas nv hospitality,7.15993E+17,0
2729,not-hateful,tensor(0.9711),dude remember this wop video omg where did you find that,1001000400,0
2730,hateful,tensor(0.9878),rt bruh every time famous celebrity tweet something the st person to comment is some hoe talkin bout slap ya dick on me,1001015213,0
2731,hateful,tensor(0.9926),these are not refugees but aggressive male migrants who are often violent no business in eu europe needs backbone to send illegals back the un eu and amnesty can pontificate about so called human rights but they must be defied and illegal migrants must be sent back,1107,1
2732,hateful,tensor(0.9448),spittin on all these other rappers sum vicious spell on this beat like nigga superstitious,5.93639E+17,0
2733,hateful,tensor(0.9892),all these hoes sooo average,1001007791,0
2734,hateful,tensor(0.9892),rt the timeline boring because all the hoes out right now probably getting fucked or planning too,1001017229,0
2735,not-hateful,tensor(0.5747),so to me that sounds like that she is racist good idea mr potato head president,9.85E+17,0
2736,hateful,tensor(0.9678),rt if you call player pussy when he sidelined by concussion and low class when he trash talks you might be,1001019690,0
2737,hateful,tensor(0.8054),old navy get it right nigga,5.92601E+17,0
2738,hateful,tensor(0.9950),brushing niggas off all liiiike,9.81E+17,0
2739,hateful,tensor(0.9947),rt mom what happened to insert old friend name you used to be close me fuck that bitch,1001014898,0
2740,hateful,tensor(0.9959),rt when niggas try to act hard but really be bitch made,1001018803,0
2741,hateful,tensor(0.9747),rt if you do not make her go to sleep after all fucked then your pipe game trash,1001015093,0
2742,not-hateful,tensor(0.9862),shades of eric chavez past gold glove yankees oakland,1001021147,0
2743,not-hateful,tensor(0.9939),at chipotle mexican grill in billerica ma,7.18817E+17,0
2744,not-hateful,tensor(0.9999),we congratulate justice tahira safdar to be the firstever woman chief justice of superior court in pakistan,18357,0
2745,not-hateful,tensor(0.9859),new show thursdays with jinxy broadcast from the moon it made of chunky blue cheese you know,1001003389,0
2746,not-hateful,tensor(0.9999),packs are not everything for her she not just pack slave lol you can take packs and easily carry,8.87E+17,0
2747,hateful,tensor(0.9843),lot of niggas dying so my nine wit the shits,5.8818E+17,0
2748,not-hateful,tensor(0.9800),the big immigration test now will be how fast or if at all new caravan moves north from central america none that we know of so far that could show that the adminisration is making progress,9.92E+17,0
2749,hateful,tensor(0.9650),there was also no need for her to be cunt and act like she something special it was not unprovoked,1001005965,0
2750,hateful,tensor(0.8061),everyday you shove not all men down the throats of women talking about their experiences are you not tired are you not freaking tired,8354,0
2751,not-hateful,tensor(0.9756),federal home ministry asks kashmir chief secretary not to allow movement of rohingya beyond certain locations ucanews thereforthevoiceless refugees india,892,0
2752,hateful,tensor(0.9918),rt my bitch wanna post thirst trap ima just not pay the water bill that month we all gon be thirsty,1001015008,0
2753,hateful,tensor(0.9931),rt sos are trash,1001016681,0
2754,hateful,tensor(0.9934),rt all bitches wanna do is beef over niggas grow tf up get ya priorities straight,1001019092,0
2755,hateful,tensor(0.9311),just as there place for pakis called pakistan and place for negro called africa,14025552_2,1
2756,hateful,tensor(0.9886),this bitch,1001007461,0
2757,hateful,tensor(0.9886),this bitch,1001024448,0
2758,hateful,tensor(0.9886),this bitch,1001007461,0
2759,hateful,tensor(0.9886),this bitch,1001024448,0
2760,hateful,tensor(0.9811),phillip rivers look like he almost wants to call dude nigger for that bad play,1001014155,1
2761,not-hateful,tensor(0.9982),its easy to be swayed be the narrative of the mainstream media in regards to border control but urge you to watch this informative video and reevaluate why youre angry our border laws need reform and the polarization of parties is stopping it,1.01E+18,0
2762,hateful,tensor(0.9951),rt boosie said he got bitch from the sip thots are gonna have boosie bitch in da sip in their bio now bethiphopawards,1001019172,0
2763,hateful,tensor(0.9818),rt yeah quit being bitch about your back pop few viagra and get your horny ass back to dominating holes,1001016217,0
2764,hateful,tensor(0.9758),turning into heartless bitch,1001011718,0
2765,hateful,tensor(0.7708),or southern bitch like me who will blow persons heart out of their back one shot,1001003825,0
2766,hateful,tensor(0.9951),rt if money was my girl id stalk that bitch,1001017441,0
2767,hateful,tensor(0.9896),nigga im pretty sure you dont get pussy just stfu,19086,0
2768,hateful,tensor(0.9887),rt that hoe smashed the whole team chill lmao all fools,1001014761,0
2769,hateful,tensor(0.9911),upload our pictures wat pictures bitch,1001001223,0
2770,hateful,tensor(0.9897),the most irritating shit about getting jumped was my necklace ended up broken know how the bitches cant fight be just flailing around but my nigga replaced it just the cost of bitches trying to fight coulda just asked where got it but hate on,1.02E+18,0
2771,hateful,tensor(0.9887),rt the day have clear skin will be the day the happiest cockiest bitch alive,1001020259,0
2772,hateful,tensor(0.9320),awe boy you smell like monkey sex,1001003556,0
2773,hateful,tensor(0.9917),and out bout these hoes be pimping me man,1001007937,0
2774,hateful,tensor(0.9945),krakin this bitch ipem at who sippin wit me elements,1001012574,0
2775,hateful,tensor(0.9907),hennessey venom gt that one sexy bitch,1001000071,0
2776,hateful,tensor(0.8518),suspend acct of rape victim but not some one who promises hell fury the planet has never seen nuclearwar you are hypocrite,6585,0
2777,hateful,tensor(0.9748),rt there is gift shop at the museum and they charge admission it mass grave you fucking cunts what disgrace,1001016183,0
2778,hateful,tensor(0.7931),wow life institute use really sexist language hysterical woman women speaking now means rantin,8057,0
2779,hateful,tensor(0.9998),jews are the most demanding and worst patients of all,31000153_2,1
2780,hateful,tensor(0.9943),all the bad bitches are in the gym between know why they ain got no job,1001007825,0
2781,hateful,tensor(0.9961),these bitches do not phase me she hit my old nigga now she thinking that he played me,5.92578E+17,0
2782,not-hateful,tensor(0.8742),that nigga noah powa loveee chat but hes sooo funny,9.96E+17,0
2783,hateful,tensor(0.9918),there is no good in reasoning bitch that is hungry for dick forget her and let her perish in shame after negroid kicks her after few tries,30486700_1,1
2784,hateful,tensor(0.9946),she said most niggas change you ain nothing like them,9.02E+17,0
2785,hateful,tensor(0.9875),your vaginal walls are inflammed by fuck nigga that fucking you and few other bitches cut em as you complete your treatment,1001024001,0
2786,not-hateful,tensor(0.6136),yankees ain complaining about the royals win or lose game they showed heart al ride or die no flex zone they earned it,1001000829,0
2787,hateful,tensor(0.9935),the monday has been bitch,1001021961,0
2788,hateful,tensor(0.9931),remy machiavelli send shots to ya belly my bitch,1001000552,0
2789,hateful,tensor(0.9672),im sure he probably needed that phone to get around or work or to talk to his girlfriend but fuck that that shit is mine now nigga,7.04841E+17,0
2790,not-hateful,tensor(0.9321),canada using dna testing ancestry websites to investigate migrants far as im concerned those that entered undocumented illegally gave up any right to privacy,298,0
2791,hateful,tensor(0.9908),nigga dyke rt rt melo garbage ass just now hitting,1001013607,0
2792,not-hateful,tensor(0.7533),poor henry he supporting the right of you guys all on his gut don hurt it charlie,1001014216,0
2793,not-hateful,tensor(0.8849),then re gentrify the city get affluent poc to move back in and call the cops on white ppl walking they dogs in se ummm do not feel safe,8.19E+17,0
2794,hateful,tensor(0.9863),over bitches trying to act like own them picture,1001014077,0
2795,not-hateful,tensor(0.6088),so consider this why are we starting warfare when the commandments was bc serfdom needed these common sense rules bc women were property had no say in sexual partners or work says britnica puts this whole afghanistan idea into perspective,9.66E+17,0
2796,hateful,tensor(0.9951),rt nah nigga you blowin dick smoking that exotic bitch blowin,1001015503,0
2797,not-hateful,tensor(0.9965),remove judge robart under article of the us constitution for illegal immigration vetting order,8.29E+17,1
2798,hateful,tensor(0.9946),she is fucking slut wtf cunt she deserves to fall in that river dumb hoe that shit is fucked cunt,6454,1
2799,hateful,tensor(0.9702),im dat nigga dat dese niggas be talking bout,9.54E+17,0
2800,hateful,tensor(0.9799),lol wyo bitch,1001003788,0
2801,not-hateful,tensor(0.8951),is for pie and pesach myjewishlife vienna virginia,7.23718E+17,0
2802,hateful,tensor(0.7728),bitch please ll go to windsor either way when come up can bring some also,1001006538,0
2803,not-hateful,tensor(0.6701),mexican twitter going brazy brazy,1.01E+18,0
2804,hateful,tensor(0.9521),yikes my dad should ve been home mins ago and he supposed to take me to get my new phone sprint store closes nigga,5.91426E+17,0
2805,hateful,tensor(0.9881),put some baked beans on my plate and this nigga eatin beans came to my mind and took me tf out,9.93E+17,0
2806,hateful,tensor(0.9183),dat colored guy be braisin,1001004355,0
2807,hateful,tensor(0.9913),cleanup bitch just got off the phone with em,1001008722,0
2808,hateful,tensor(0.9897),rt any girl that talk about sex on social media is hoe,1001017584,0
2809,hateful,tensor(0.9622),niggas be taking forever,5.92071E+17,0
2810,hateful,tensor(0.9959),finna start slapping bitches,1001011552,0
2811,hateful,tensor(0.9907),think its funny how hoes talk bout being faithful,1001011253,0
2812,hateful,tensor(0.9523),aye every cunt can see yer pure irrelevance other than the rangers twitter maws das that follow follow you hahhaha,6700,0
2813,not-hateful,tensor(0.9998),this scene of people of all races standing together around an mlk statue to denounce racist violence is beautiful,8.97E+17,0
